ts_code,trade_date,close,pct_chg
H00300.CSI,20231207,4711.8584,-0.2446
H00300.CSI,20231206,4723.4122,0.1573
H00300.CSI,20231205,4715.9917,-1.904
H00300.CSI,20231204,4807.5267,-0.653
H00300.CSI,20231201,4839.1264,-0.381
H00300.CSI,20231130,4857.6353,0.2263
H00300.CSI,20231129,4846.6653,-0.8532
H00300.CSI,20231128,4888.3753,0.1874
H00300.CSI,20231127,4879.2324,-0.736
H00300.CSI,20231124,4915.4085,-0.6602
H00300.CSI,20231123,4948.0736,0.4826
H00300.CSI,20231122,4924.3105,-1.0118
H00300.CSI,20231121,4974.6427,0.1327
H00300.CSI,20231120,4968.0524,0.2314
H00300.CSI,20231117,4956.5852,-0.1202
H00300.CSI,20231116,4962.5525,-0.9641
H00300.CSI,20231115,5010.8626,0.7031
H00300.CSI,20231114,4975.8749,0.0739
H00300.CSI,20231113,4972.2018,-0.1973
H00300.CSI,20231110,4982.03,-0.729
H00300.CSI,20231109,5018.6151,0.0486
H00300.CSI,20231108,5016.1786,-0.2376
H00300.CSI,20231107,5028.1245,-0.3537
H00300.CSI,20231106,5045.9729,1.3524
H00300.CSI,20231103,4978.6416,0.8426
H00300.CSI,20231102,4937.0421,-0.4715
H00300.CSI,20231101,4960.4313,-0.0414
H00300.CSI,20231031,4962.4854,-0.3144
H00300.CSI,20231030,4978.1351,0.6003
H00300.CSI,20231027,4948.4273,1.3797
H00300.CSI,20231026,4881.0813,0.2764
H00300.CSI,20231025,4867.626,0.5552
H00300.CSI,20231024,4840.7497,0.3735
H00300.CSI,20231023,4822.7355,-1.0336
H00300.CSI,20231020,4873.1052,-0.6496
H00300.CSI,20231019,4904.9702,-2.1335
H00300.CSI,20231018,5011.8999,-0.7914
H00300.CSI,20231017,5051.8821,0.3531
H00300.CSI,20231016,5034.1079,-0.9995
H00300.CSI,20231013,5084.9323,-1.052
H00300.CSI,20231012,5138.9927,0.9507
H00300.CSI,20231011,5090.5977,0.285
H00300.CSI,20231010,5076.1311,-0.7491
H00300.CSI,20231009,5114.4421,-0.1298
H00300.CSI,20230928,5121.0906,-0.2928
H00300.CSI,20230927,5136.131,0.209
H00300.CSI,20230926,5125.4169,-0.584
H00300.CSI,20230925,5155.5254,-0.6507
H00300.CSI,20230922,5189.2918,1.8105
H00300.CSI,20230921,5097.0128,-0.8965
H00300.CSI,20230920,5143.1206,-0.3852
H00300.CSI,20230919,5163.0073,-0.1934
H00300.CSI,20230918,5173.0113,0.5111
H00300.CSI,20230915,5146.7044,-0.648
H00300.CSI,20230914,5180.2731,-0.0841
H00300.CSI,20230913,5184.6347,-0.637
H00300.CSI,20230912,5217.8705,-0.184
H00300.CSI,20230911,5227.489,0.7407
H00300.CSI,20230908,5189.0512,-0.4917
H00300.CSI,20230907,5214.6942,-1.4049
H00300.CSI,20230906,5288.997,-0.217
H00300.CSI,20230905,5300.4977,-0.744
H00300.CSI,20230904,5340.2264,1.5155
H00300.CSI,20230901,5260.5028,0.7073
H00300.CSI,20230831,5223.5541,-0.6019
H00300.CSI,20230830,5255.1849,-0.0421
H00300.CSI,20230829,5257.4001,1.0014
H00300.CSI,20230828,5205.2753,1.1891
H00300.CSI,20230825,5144.1057,-0.3115
H00300.CSI,20230824,5160.1787,0.7283
H00300.CSI,20230823,5122.8681,-1.6389
H00300.CSI,20230822,5208.2251,0.773
H00300.CSI,20230821,5168.2765,-1.4384
H00300.CSI,20230818,5243.6998,-1.2251
H00300.CSI,20230817,5308.7376,0.3344
H00300.CSI,20230816,5291.0465,-0.7332
H00300.CSI,20230815,5330.1256,-0.243
H00300.CSI,20230814,5343.1101,-0.7297
H00300.CSI,20230811,5382.3863,-2.2655
H00300.CSI,20230810,5507.1487,0.216
H00300.CSI,20230809,5495.2815,-0.2801
H00300.CSI,20230808,5510.7151,-0.2604
H00300.CSI,20230807,5525.1046,-0.7568
H00300.CSI,20230804,5567.235,0.3935
H00300.CSI,20230803,5545.414,0.8839
H00300.CSI,20230802,5496.8289,-0.6965
H00300.CSI,20230801,5535.3828,-0.414
H00300.CSI,20230731,5558.3947,0.5486
H00300.CSI,20230728,5528.0652,2.3614
H00300.CSI,20230727,5400.5358,-0.1185
H00300.CSI,20230726,5406.9444,-0.1925
H00300.CSI,20230725,5417.3702,2.8948
H00300.CSI,20230724,5264.9603,-0.4355
H00300.CSI,20230721,5287.9896,0.0308
H00300.CSI,20230720,5286.3607,-0.6967
H00300.CSI,20230719,5323.4515,-0.079
H00300.CSI,20230718,5327.6577,-0.2522
H00300.CSI,20230717,5341.1255,-0.683
H00300.CSI,20230714,5377.8579,0.0556
H00300.CSI,20230713,5374.868,1.6063
H00300.CSI,20230712,5289.8961,-0.5512
H00300.CSI,20230711,5319.217,0.6635
H00300.CSI,20230710,5284.1562,0.4876
H00300.CSI,20230707,5258.5136,-0.4266
H00300.CSI,20230706,5281.0427,-0.6447
H00300.CSI,20230705,5315.3125,-0.7303
H00300.CSI,20230704,5354.4134,0.1575
H00300.CSI,20230703,5345.9937,1.3276
H00300.CSI,20230630,5275.9483,0.6734
H00300.CSI,20230629,5240.6587,-0.4618
H00300.CSI,20230628,5264.9723,-0.0323
H00300.CSI,20230627,5266.672,0.9853
H00300.CSI,20230626,5215.2874,-1.3701
H00300.CSI,20230621,5287.7358,-1.4508
H00300.CSI,20230620,5365.5772,-0.1434
H00300.CSI,20230619,5373.2829,-0.7145
H00300.CSI,20230616,5411.9501,0.9852
H00300.CSI,20230615,5359.1507,1.6236
H00300.CSI,20230614,5273.5315,0.1086
H00300.CSI,20230613,5267.8131,0.574
H00300.CSI,20230612,5237.7499,0.2111
H00300.CSI,20230609,5226.7178,0.4701
H00300.CSI,20230608,5202.2639,0.8218
H00300.CSI,20230607,5159.859,-0.4661
H00300.CSI,20230606,5184.0228,-0.9338
H00300.CSI,20230605,5232.8899,-0.4544
H00300.CSI,20230602,5256.7747,1.4567
H00300.CSI,20230601,5181.3009,0.2939
H00300.CSI,20230531,5166.1177,-0.9684
H00300.CSI,20230530,5216.638,0.1028
H00300.CSI,20230529,5211.2834,-0.4254
H00300.CSI,20230526,5233.5449,0.0363
H00300.CSI,20230525,5231.6436,-0.2142
H00300.CSI,20230524,5242.8726,-1.3814
H00300.CSI,20230523,5316.3131,-1.4127
H00300.CSI,20230522,5392.4932,0.6294
H00300.CSI,20230519,5358.7626,-0.2674
H00300.CSI,20230518,5373.132,-0.0916
H00300.CSI,20230517,5378.0586,-0.4525
H00300.CSI,20230516,5402.5058,-0.5029
H00300.CSI,20230515,5429.8117,1.556
H00300.CSI,20230512,5346.6199,-1.3178
H00300.CSI,20230511,5418.0166,-0.1552
H00300.CSI,20230510,5426.4375,-0.769
H00300.CSI,20230509,5468.4903,-0.8551
H00300.CSI,20230508,5515.6538,1.1398
H00300.CSI,20230505,5453.4941,-0.3317
H00300.CSI,20230504,5471.6454,0.0288
H00300.CSI,20230428,5470.0687,1.0213
H00300.CSI,20230427,5414.7659,0.7426
H00300.CSI,20230426,5374.8496,-0.0617
H00300.CSI,20230425,5378.1686,-0.5004
H00300.CSI,20230424,5405.2187,-1.238
H00300.CSI,20230421,5472.9755,-1.9509
H00300.CSI,20230420,5581.8727,-0.2762
H00300.CSI,20230419,5597.3348,-0.9004
H00300.CSI,20230418,5648.1885,0.3086
H00300.CSI,20230417,5630.8096,1.4024
H00300.CSI,20230414,5552.9371,0.5657
H00300.CSI,20230413,5521.6982,-0.6879
H00300.CSI,20230412,5559.9452,-0.0698
H00300.CSI,20230411,5563.8266,-0.1136
H00300.CSI,20230410,5570.1554,-0.4479
H00300.CSI,20230407,5595.2163,0.6503
H00300.CSI,20230406,5559.0664,-0.1576
H00300.CSI,20230404,5567.8395,0.3065
H00300.CSI,20230403,5550.8262,0.9786
H00300.CSI,20230331,5497.0329,0.307
H00300.CSI,20230330,5480.2064,0.8117
H00300.CSI,20230329,5436.0832,0.1658
H00300.CSI,20230328,5427.0875,-0.3231
H00300.CSI,20230327,5444.6768,-0.3618
H00300.CSI,20230324,5464.4454,-0.2982
H00300.CSI,20230323,5480.7881,0.9913
H00300.CSI,20230322,5426.9898,0.4285
H00300.CSI,20230321,5403.8345,1.0993
H00300.CSI,20230320,5345.0774,-0.4987
H00300.CSI,20230317,5371.8666,0.4993
H00300.CSI,20230316,5345.1773,-1.1977
H00300.CSI,20230315,5409.973,0.0554
H00300.CSI,20230314,5406.979,-0.5985
H00300.CSI,20230313,5439.5325,1.0474
H00300.CSI,20230310,5383.1507,-1.3114
H00300.CSI,20230309,5454.682,-0.3534
H00300.CSI,20230308,5474.0281,-0.3642
H00300.CSI,20230307,5494.035,-1.4641
H00300.CSI,20230306,5575.666,-0.5215
H00300.CSI,20230303,5604.8959,0.3112
H00300.CSI,20230302,5587.5087,-0.223
H00300.CSI,20230301,5599.9977,1.4125
H00300.CSI,20230228,5521.9972,0.6334
H00300.CSI,20230227,5487.2401,-0.4006
H00300.CSI,20230224,5509.3126,-1.0381
H00300.CSI,20230223,5567.1057,-0.0805
H00300.CSI,20230222,5571.5883,-0.9025
H00300.CSI,20230221,5622.3301,0.2628
H00300.CSI,20230220,5607.5917,2.4534
H00300.CSI,20230217,5473.3096,-1.4408
H00300.CSI,20230216,5553.3241,-0.7324
H00300.CSI,20230215,5594.2965,-0.5211
H00300.CSI,20230214,5623.6007,0.0414
H00300.CSI,20230213,5621.2724,0.9075
H00300.CSI,20230210,5570.7189,-0.5942
H00300.CSI,20230209,5604.0196,1.3423
H00300.CSI,20230208,5529.7914,-0.4419
H00300.CSI,20230207,5554.336,0.18
H00300.CSI,20230206,5544.3573,-1.322
H00300.CSI,20230203,5618.6378,-0.9451
H00300.CSI,20230202,5672.248,-0.3523
H00300.CSI,20230201,5692.3043,0.94
H00300.CSI,20230131,5639.2937,-1.0589
H00300.CSI,20230130,5699.646,0.4739
H00300.CSI,20230120,5672.7601,0.614
H00300.CSI,20230119,5638.1404,0.6221
H00300.CSI,20230118,5603.2841,-0.1675
H00300.CSI,20230117,5612.6827,-0.0174
H00300.CSI,20230116,5613.6622,1.5607
H00300.CSI,20230113,5527.3985,1.4064
H00300.CSI,20230112,5450.7384,0.1955
H00300.CSI,20230111,5440.1047,-0.178
H00300.CSI,20230110,5449.8033,0.1085
H00300.CSI,20230109,5443.8968,0.8096
H00300.CSI,20230106,5400.1749,0.3102
H00300.CSI,20230105,5383.4753,1.9428
H00300.CSI,20230104,5280.8806,0.1298
H00300.CSI,20230103,5274.0323,0.4201
H00300.CSI,20221230,5251.9678,0.3872
H00300.CSI,20221229,5231.7108,-0.3762
H00300.CSI,20221228,5251.4667,-0.4267
H00300.CSI,20221227,5273.971,1.2317
H00300.CSI,20221226,5209.802,0.4056
H00300.CSI,20221223,5188.754,-0.2036
H00300.CSI,20221222,5199.3385,0.1433
H00300.CSI,20221221,5191.8979,0.0397
H00300.CSI,20221220,5189.8362,-1.6491
H00300.CSI,20221219,5276.8572,-1.5428
H00300.CSI,20221216,5359.5449,0.0566
H00300.CSI,20221215,5356.5109,-0.0733
H00300.CSI,20221214,5360.4377,0.3008
H00300.CSI,20221213,5344.3603,-0.1963
H00300.CSI,20221212,5354.8738,-1.1205
H00300.CSI,20221209,5415.5559,0.9867
H00300.CSI,20221208,5362.6438,0.0187
H00300.CSI,20221207,5361.6429,-0.2459
H00300.CSI,20221206,5374.8587,0.5413
H00300.CSI,20221205,5345.9199,1.9615
H00300.CSI,20221202,5243.0778,-0.6116
H00300.CSI,20221201,5275.3423,1.0831
H00300.CSI,20221130,5218.8174,0.1199
H00300.CSI,20221129,5212.5678,3.0853
H00300.CSI,20221128,5056.56,-1.1237
H00300.CSI,20221125,5114.024,0.5049
H00300.CSI,20221124,5088.3329,-0.4431
H00300.CSI,20221123,5110.9796,0.1056
H00300.CSI,20221122,5105.5877,0.0118
H00300.CSI,20221121,5104.9839,-0.8534
H00300.CSI,20221118,5148.9236,-0.4461
H00300.CSI,20221117,5171.9954,-0.4101
H00300.CSI,20221116,5193.2945,-0.8169
H00300.CSI,20221115,5236.0701,1.8966
H00300.CSI,20221114,5138.6136,0.1472
H00300.CSI,20221111,5131.0582,2.7878
H00300.CSI,20221110,4991.8935,-0.7695
H00300.CSI,20221109,5030.6048,-0.9276
H00300.CSI,20221108,5077.7064,-0.6879
H00300.CSI,20221107,5112.8802,0.2156
H00300.CSI,20221104,5101.88,3.2698
H00300.CSI,20221103,4940.342,-0.8132
H00300.CSI,20221102,4980.8469,1.2006
H00300.CSI,20221101,4921.7564,3.576
H00300.CSI,20221031,4751.8327,-0.9193
H00300.CSI,20221028,4795.9229,-2.4735
H00300.CSI,20221027,4917.5572,-0.7044
H00300.CSI,20221026,4952.4404,0.8118
H00300.CSI,20221025,4912.5591,-0.1629
H00300.CSI,20221024,4920.5752,-2.9261
H00300.CSI,20221021,5068.8945,-0.3177
H00300.CSI,20221020,5085.0507,-0.5167
H00300.CSI,20221019,5111.4606,-1.6084
H00300.CSI,20221018,5195.0153,-0.2118
H00300.CSI,20221017,5206.0396,0.1026
H00300.CSI,20221014,5200.704,2.3929
H00300.CSI,20221013,5079.1659,-0.8243
H00300.CSI,20221012,5121.3814,1.5189
H00300.CSI,20221011,5044.7568,0.1814
H00300.CSI,20221010,5035.6216,-2.2063
H00300.CSI,20220930,5149.2313,-0.5816
H00300.CSI,20220929,5179.3537,-0.0409
H00300.CSI,20220928,5181.4735,-1.6214
H00300.CSI,20220927,5266.8692,1.4496
H00300.CSI,20220926,5191.6101,-0.4991
H00300.CSI,20220923,5217.6507,-0.3443
H00300.CSI,20220922,5235.678,-0.8793
H00300.CSI,20220921,5282.1226,-0.74
H00300.CSI,20220920,5321.4994,0.1337
H00300.CSI,20220919,5314.3945,-0.1075
H00300.CSI,20220916,5320.1113,-2.345
H00300.CSI,20220915,5447.8637,-0.9352
H00300.CSI,20220914,5499.295,-1.113
H00300.CSI,20220913,5561.1894,0.4233
H00300.CSI,20220909,5537.7507,1.3895
H00300.CSI,20220908,5461.8583,-0.4232
H00300.CSI,20220907,5485.0708,0.0667
H00300.CSI,20220906,5481.4148,0.9224
H00300.CSI,20220905,5431.3172,-0.2035
H00300.CSI,20220902,5442.3906,-0.4977
H00300.CSI,20220901,5469.6139,-0.8606
H00300.CSI,20220831,5517.0915,0.0747
H00300.CSI,20220830,5512.9708,-0.3357
H00300.CSI,20220829,5531.5378,-0.4388
H00300.CSI,20220826,5555.9187,-0.1652
H00300.CSI,20220825,5565.1103,0.8641
H00300.CSI,20220824,5517.4363,-1.8898
H00300.CSI,20220823,5623.7106,-0.4683
H00300.CSI,20220822,5650.1683,0.7305
H00300.CSI,20220819,5609.1944,-0.6843
H00300.CSI,20220818,5647.8439,-0.8699
H00300.CSI,20220817,5697.4042,0.9364
H00300.CSI,20220816,5644.5481,-0.1862
H00300.CSI,20220815,5655.0787,-0.1271
H00300.CSI,20220812,5662.2732,-0.0459
H00300.CSI,20220811,5664.8712,2.0392
H00300.CSI,20220810,5551.6621,-1.114
H00300.CSI,20220809,5614.2023,0.1981
H00300.CSI,20220808,5603.1042,-0.2016
H00300.CSI,20220805,5614.4208,1.4319
H00300.CSI,20220804,5535.161,0.8507
H00300.CSI,20220803,5488.4711,-0.9684
H00300.CSI,20220802,5542.1387,-1.9494
H00300.CSI,20220801,5652.3255,0.4455
H00300.CSI,20220729,5627.2578,-1.2854
H00300.CSI,20220728,5700.535,0.0358
H00300.CSI,20220727,5698.4949,-0.4932
H00300.CSI,20220726,5726.7379,0.8
H00300.CSI,20220725,5681.2857,-0.5974
H00300.CSI,20220722,5715.4271,0.0626
H00300.CSI,20220721,5711.8491,-1.0442
H00300.CSI,20220720,5772.1203,0.3395
H00300.CSI,20220719,5752.589,-0.5375
H00300.CSI,20220718,5783.6746,1.0387
H00300.CSI,20220715,5724.2197,-1.4655
H00300.CSI,20220714,5809.3542,0.0308
H00300.CSI,20220713,5807.5653,0.1977
H00300.CSI,20220712,5796.1057,-0.8223
H00300.CSI,20220711,5844.1645,-1.6171
H00300.CSI,20220708,5940.2226,-0.2621
H00300.CSI,20220707,5955.8351,0.4705
H00300.CSI,20220706,5927.9444,-1.4405
H00300.CSI,20220705,6014.583,-0.141
H00300.CSI,20220704,6023.0757,0.6574
H00300.CSI,20220701,5983.7399,-0.4079
H00300.CSI,20220630,6008.2456,1.5504
H00300.CSI,20220629,5916.5159,-1.4825
H00300.CSI,20220628,6005.5493,1.0549
H00300.CSI,20220627,5942.8561,1.1332
H00300.CSI,20220624,5876.2641,1.1993
H00300.CSI,20220623,5806.6274,1.7342
H00300.CSI,20220622,5707.6478,-1.2484
H00300.CSI,20220621,5779.802,-0.0569
H00300.CSI,20220620,5783.0923,0.5817
H00300.CSI,20220617,5749.6445,1.4088
H00300.CSI,20220616,5669.7672,-0.574
H00300.CSI,20220615,5702.4977,1.3274
H00300.CSI,20220614,5627.7936,0.7876
H00300.CSI,20220613,5583.8168,-1.1627
H00300.CSI,20220610,5649.5064,1.5736
H00300.CSI,20220609,5561.984,-1.0267
H00300.CSI,20220608,5619.6803,0.9987
H00300.CSI,20220607,5564.1092,0.3173
H00300.CSI,20220606,5546.5116,1.8799
H00300.CSI,20220602,5444.1662,0.2222
H00300.CSI,20220601,5432.0975,-0.161
H00300.CSI,20220531,5440.8594,1.5594
H00300.CSI,20220530,5357.3197,0.7431
H00300.CSI,20220527,5317.8043,0.2114
H00300.CSI,20220526,5306.5878,0.3237
H00300.CSI,20220525,5289.4653,0.6136
H00300.CSI,20220524,5257.206,-2.3365
H00300.CSI,20220523,5382.9811,-0.5792
H00300.CSI,20220520,5414.3411,1.9515
H00300.CSI,20220519,5310.7014,0.2117
H00300.CSI,20220518,5299.4819,-0.3491
H00300.CSI,20220517,5318.0498,1.2474
H00300.CSI,20220516,5252.5275,-0.7946
H00300.CSI,20220513,5294.5958,0.7543
H00300.CSI,20220512,5254.9584,-0.4413
H00300.CSI,20220511,5278.2501,1.4453
H00300.CSI,20220510,5203.0502,1.1015
H00300.CSI,20220509,5146.3631,-0.8006
H00300.CSI,20220506,5187.8988,-2.528
H00300.CSI,20220505,5322.4511,-0.1456
H00300.CSI,20220429,5330.2131,2.4696
H00300.CSI,20220428,5201.7531,0.6564
H00300.CSI,20220427,5167.8302,2.9443
H00300.CSI,20220426,5020.025,-0.8069
H00300.CSI,20220425,5060.8611,-4.9421
H00300.CSI,20220422,5323.9751,0.436
H00300.CSI,20220421,5300.8659,-1.8413
H00300.CSI,20220420,5400.2991,-1.5466
H00300.CSI,20220419,5485.1331,-0.7556
H00300.CSI,20220418,5526.8963,-0.5329
H00300.CSI,20220415,5556.508,-0.0673
H00300.CSI,20220414,5560.2505,1.252
H00300.CSI,20220413,5491.4945,-0.9583
H00300.CSI,20220412,5544.6307,1.9488
H00300.CSI,20220411,5438.6421,-3.0892
H00300.CSI,20220408,5612.0078,0.5384
H00300.CSI,20220407,5581.9571,-1.2838
H00300.CSI,20220406,5654.553,-0.2877
H00300.CSI,20220401,5670.8678,1.2684
H00300.CSI,20220331,5599.8371,-0.7405
H00300.CSI,20220330,5641.614,2.9037
H00300.CSI,20220329,5482.4208,-0.3452
H00300.CSI,20220328,5501.4138,-0.6254
H00300.CSI,20220325,5536.0364,-1.8049
H00300.CSI,20220324,5637.793,-0.5895
H00300.CSI,20220323,5671.2265,0.4987
H00300.CSI,20220322,5643.0828,-0.081
H00300.CSI,20220321,5647.6592,-0.1677
H00300.CSI,20220318,5657.1487,0.6656
H00300.CSI,20220317,5619.7436,1.9637
H00300.CSI,20220316,5511.512,4.3242
H00300.CSI,20220315,5283.0605,-4.5738
H00300.CSI,20220314,5536.2798,-3.0596
H00300.CSI,20220311,5711.0161,0.3188
H00300.CSI,20220310,5692.869,1.5733
H00300.CSI,20220309,5604.693,-0.9154
H00300.CSI,20220308,5656.4715,-2.0076
H00300.CSI,20220307,5772.3575,-3.1948
H00300.CSI,20220304,5962.8598,-1.2127
H00300.CSI,20220303,6036.0599,-0.5891
H00300.CSI,20220302,6071.8288,-0.8894
H00300.CSI,20220301,6126.3136,0.8303
H00300.CSI,20220228,6075.8672,0.1798
H00300.CSI,20220225,6064.9647,0.9738
H00300.CSI,20220224,6006.4747,-2.0274
H00300.CSI,20220223,6130.7698,1.0689
H00300.CSI,20220222,6065.9302,-1.2982
H00300.CSI,20220221,6145.7122,-0.3638
H00300.CSI,20220218,6168.1526,0.4768
H00300.CSI,20220217,6138.8836,0.242
H00300.CSI,20220216,6124.0633,0.3888
H00300.CSI,20220215,6100.3431,1.0637
H00300.CSI,20220214,6036.1388,-1.0803
H00300.CSI,20220211,6102.0575,-0.8291
H00300.CSI,20220210,6153.07,-0.2622
H00300.CSI,20220209,6169.2467,0.9393
H00300.CSI,20220208,6111.8411,-0.5463
H00300.CSI,20220207,6145.4148,1.5408
H00300.CSI,20220128,6052.1641,-1.2144
H00300.CSI,20220127,6126.566,-1.9616
H00300.CSI,20220126,6249.1462,0.7237
H00300.CSI,20220125,6204.2437,-2.2622
H00300.CSI,20220124,6347.846,0.1553
H00300.CSI,20220121,6338.0015,-0.9162
H00300.CSI,20220120,6396.6097,0.9022
H00300.CSI,20220119,6339.4127,-0.6849
H00300.CSI,20220118,6383.1336,0.9664
H00300.CSI,20220117,6322.0374,0.8578
H00300.CSI,20220114,6268.2701,-0.8222
H00300.CSI,20220113,6320.2377,-1.644
H00300.CSI,20220112,6425.8769,0.9964
H00300.CSI,20220111,6362.4808,-0.9552
H00300.CSI,20220110,6423.8432,0.4495
H00300.CSI,20220107,6395.0977,0.0859
H00300.CSI,20220106,6389.6113,-1.0248
H00300.CSI,20220105,6455.7699,-1.0095
H00300.CSI,20220104,6521.6058,-0.4576
H00300.CSI,20211231,6551.587,0.3833
H00300.CSI,20211230,6526.573,0.7788
H00300.CSI,20211229,6476.1396,-1.4626
H00300.CSI,20211228,6572.2629,0.7448
H00300.CSI,20211227,6523.6727,-0.0411
H00300.CSI,20211224,6526.3529,-0.5536
H00300.CSI,20211223,6562.681,0.6976
H00300.CSI,20211222,6517.2151,0.0197
H00300.CSI,20211221,6515.93,0.6776
H00300.CSI,20211220,6472.0782,-1.5004
H00300.CSI,20211217,6570.6655,-1.5884
H00300.CSI,20211216,6676.7193,0.576
H00300.CSI,20211215,6638.483,-0.8673
H00300.CSI,20211214,6696.5624,-0.6709
H00300.CSI,20211213,6741.7908,0.5674
H00300.CSI,20211210,6703.7526,-0.4642
H00300.CSI,20211209,6735.0134,1.6568
H00300.CSI,20211208,6625.2462,1.4999
H00300.CSI,20211207,6527.3404,0.6026
H00300.CSI,20211206,6488.2453,-0.1713
H00300.CSI,20211203,6499.3803,0.9237
H00300.CSI,20211202,6439.8974,0.2542
H00300.CSI,20211201,6423.5701,0.2447
H00300.CSI,20211130,6407.8887,-0.3998
H00300.CSI,20211129,6433.6116,-0.1791
H00300.CSI,20211126,6445.1536,-0.7417
H00300.CSI,20211125,6493.3121,-0.4112
H00300.CSI,20211124,6520.1215,0.0674
H00300.CSI,20211123,6515.7291,0.0193
H00300.CSI,20211122,6514.4735,0.4569
H00300.CSI,20211119,6484.8459,1.0855
H00300.CSI,20211118,6415.2086,-0.9842
H00300.CSI,20211117,6478.9766,0.0545
H00300.CSI,20211116,6475.4475,0.0193
H00300.CSI,20211115,6474.1971,-0.1227
H00300.CSI,20211112,6482.1496,-0.2098
H00300.CSI,20211111,6495.7786,1.6067
H00300.CSI,20211110,6393.0635,-0.5272
H00300.CSI,20211109,6426.9461,-0.0271
H00300.CSI,20211108,6428.6854,0.1205
H00300.CSI,20211105,6420.9499,-0.5422
H00300.CSI,20211104,6455.951,0.9879
H00300.CSI,20211103,6392.7937,-0.3871
H00300.CSI,20211102,6417.6347,-1.0395
H00300.CSI,20211101,6485.0477,-0.3684
H00300.CSI,20211029,6509.0285,0.9176
H00300.CSI,20211028,6449.8462,-0.6947
H00300.CSI,20211027,6494.9653,-1.3083
H00300.CSI,20211026,6581.0677,-0.3299
H00300.CSI,20211025,6602.8474,0.4459
H00300.CSI,20211022,6573.5361,0.6585
H00300.CSI,20211021,6530.5312,0.365
H00300.CSI,20211020,6506.783,-0.2547
H00300.CSI,20211019,6523.3988,0.9836
H00300.CSI,20211018,6459.86,-1.1624
H00300.CSI,20211015,6535.8357,0.3916
H00300.CSI,20211014,6510.3429,-0.5362
H00300.CSI,20211013,6545.4384,1.1522
H00300.CSI,20211012,6470.8804,-1.0606
H00300.CSI,20211011,6540.2484,0.1268
H00300.CSI,20211008,6531.9663,1.3061
H00300.CSI,20210930,6447.7541,0.6714
H00300.CSI,20210929,6404.7532,-1.0211
H00300.CSI,20210928,6470.8285,0.1324
H00300.CSI,20210927,6462.2717,0.5762
H00300.CSI,20210924,6425.2498,-0.0776
H00300.CSI,20210923,6430.2422,0.6518
H00300.CSI,20210922,6388.6015,-0.7032
H00300.CSI,20210917,6433.8432,1.0209
H00300.CSI,20210916,6368.8216,-1.2249
H00300.CSI,20210915,6447.8023,-1.0137
H00300.CSI,20210914,6513.83,-1.4925
H00300.CSI,20210913,6612.5187,-0.4361
H00300.CSI,20210910,6641.4797,0.8754
H00300.CSI,20210909,6583.8432,-0.0426
H00300.CSI,20210908,6586.6504,-0.4145
H00300.CSI,20210907,6614.068,1.1979
H00300.CSI,20210906,6535.7733,1.872
H00300.CSI,20210903,6415.6696,-0.5411
H00300.CSI,20210902,6450.5744,-0.001
H00300.CSI,20210901,6450.6371,1.3286
H00300.CSI,20210831,6366.0558,-0.1592
H00300.CSI,20210830,6376.2037,-0.2853
H00300.CSI,20210827,6394.4489,0.5355
H00300.CSI,20210826,6360.3891,-1.9711
H00300.CSI,20210825,6488.2798,0.2473
H00300.CSI,20210824,6472.272,1.0859
H00300.CSI,20210823,6402.7457,1.4733
H00300.CSI,20210820,6309.7828,-1.8704
H00300.CSI,20210819,6430.0493,-0.6537
H00300.CSI,20210818,6472.3559,1.1803
H00300.CSI,20210817,6396.8567,-2.0947
H00300.CSI,20210816,6533.7165,-0.0735
H00300.CSI,20210813,6538.5217,-0.5396
H00300.CSI,20210812,6573.9945,-0.8363
H00300.CSI,20210811,6629.4385,-0.5511
H00300.CSI,20210810,6666.1785,1.1564
H00300.CSI,20210809,6589.9747,1.3022
H00300.CSI,20210806,6505.2657,-0.5293
H00300.CSI,20210805,6539.8804,-0.6032
H00300.CSI,20210804,6579.5713,0.9049
H00300.CSI,20210803,6520.5684,0.0146
H00300.CSI,20210802,6519.614,2.5475
H00300.CSI,20210730,6357.6503,-0.7718
H00300.CSI,20210729,6407.1031,1.914
H00300.CSI,20210728,6286.7752,0.205
H00300.CSI,20210727,6273.9139,-3.528
H00300.CSI,20210726,6503.3541,-3.2211
H00300.CSI,20210723,6719.8059,-1.2068
H00300.CSI,20210722,6801.8913,0.1607
H00300.CSI,20210721,6790.976,0.7303
H00300.CSI,20210720,6741.7419,-0.0803
H00300.CSI,20210719,6747.1631,0.3726
H00300.CSI,20210716,6722.1141,-1.0302
H00300.CSI,20210715,6792.0893,1.3694
H00300.CSI,20210714,6700.3364,-1.1439
H00300.CSI,20210713,6777.8655,0.3084
H00300.CSI,20210712,6757.0274,1.2773
H00300.CSI,20210709,6671.8103,-0.2792
H00300.CSI,20210708,6690.4929,-0.9866
H00300.CSI,20210707,6757.1579,1.1577
H00300.CSI,20210706,6679.8285,0.0214
H00300.CSI,20210705,6678.4004,0.0943
H00300.CSI,20210702,6672.1099,-2.8381
H00300.CSI,20210701,6867.0032,0.1158
H00300.CSI,20210630,6859.0579,0.6946
H00300.CSI,20210629,6811.7455,-1.1018
H00300.CSI,20210628,6887.6341,0.2297
H00300.CSI,20210625,6871.8496,1.701
H00300.CSI,20210624,6756.917,0.1928
H00300.CSI,20210623,6743.9179,0.5033
