ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
601179.SH,20130330,20130330,20121231,1139532514.13,543595550.42
601179.SH,20121026,20121026,20120930,-269758620.08,354943973.15
601179.SH,20120824,20120824,20120630,79333688.96,219000766.83
601179.SH,20120423,20120423,20120331,-726189205.84,115672037.59
601179.SH,20120423,20120423,20111231,-96917476.68,738334918.93
601179.SH,20111024,20111024,20110930,-643119937.92,511252867.52
601179.SH,20110818,20110818,20110630,-1273914668.73,279803714.16
601179.SH,20110428,20110428,20110331,-565121184.7,129008909.76
601179.SH,20110428,20110428,20101231,-379662271.86,658252114.32
601179.SH,20101026,20101026,20100930,-1325545645.14,400398545.69
601179.SH,20100818,20100818,20100630,-746384592.19,249961621.28
601179.SH,20100426,20100426,20100331,-839415222.43,108805173.07
601179.SH,20100426,20100426,20091231,1035682229.28,976907532.64
601179.SH,20091030,20091030,20090930,-1127372140.45,626156277.48
601179.SH,20100108,20100108,20090630,-776714088.0,463088785.55
601179.SH,20090917,20090917,20090331,-556429074.74,192978565.08
601179.SH,20100108,20100108,20081231,1293573734.01,1416891759.84
601179.SH,20100108,20100108,20071231,474591474.23,741810072.28
601179.SH,20100108,20100108,20061231,1098554131.53,304085166.87
601186.SH,20131031,20131031,20130930,-11238158000.0,12185163000.0
601186.SH,20130831,20130831,20130630,-9766510000.0,8227340000.0
601186.SH,20130427,20130427,20130331,1355145000.0,2217644000.0
601186.SH,20130329,20130329,20121231,5544971000.0,10500301000.0
601186.SH,20121031,20121031,20120930,1925451000.0,5808895000.0
601186.SH,20120831,20120831,20120630,-3317649000.0,3834669000.0
601186.SH,20120427,20120427,20120331,-2457834000.0,1682283000.0
601186.SH,20120330,20120330,20111231,-12576311000.0,12053636000.0
601186.SH,20111029,20111029,20110930,-17573794000.0,7363933000.0
601186.SH,20110831,20110831,20110630,-12570015000.0,5687812000.0
601186.SH,20110429,20110429,20110331,-4244915000.0,3130753000.0
601186.SH,20110331,20110331,20101231,6252570000.0,17014429000.0
601186.SH,20101029,20101029,20100930,48199000.0,7602095000.0
601186.SH,20100831,20100831,20100630,1420527000.0,5960708000.0
601186.SH,20100427,20100427,20100331,2773107000.0,2425894000.0
601186.SH,20100427,20100427,20091231,17474452000.0,12997983000.0
601186.SH,20091028,20091028,20090930,7456147000.0,6150410000.0
601186.SH,20090828,20090828,20090630,6987695000.0,4074822000.0
601186.SH,20090429,20090429,20090331,2001488000.0,2676648000.0
601186.SH,20090429,20090429,20081231,7299850000.0,10761833000.0
601186.SH,20081031,20081031,20080930,-4388843000.0,5922710000.0
601186.SH,20080826,20080826,20080630,-4182943000.0,5479953000.0
601186.SH,20080428,20080428,20080331,945850000.0,2442022000.0
601186.SH,20080428,20080428,20071231,9420835000.0,10190359000.0
601186.SH,20080826,20070903,20070630,3844341000.0,3880664000.0
601186.SH,20080215,20080215,20061231,6336949000.0,5581581000.0
601186.SH,20080215,20080215,20051231,4576682000.0,4656041000.0
601186.SH,20080215,20080215,20041231,2843455000.0,3030723000.0
601186.SH,20070111,20070111,20031231,2385450000.0,2003890000.0
601187.SH,20130427,20130427,20121231,9433548900.26,151779613.8
601187.SH,20120428,20120428,20111231,7242413237.52,67040172.86
601187.SH,20110422,20110422,20101231,7850675243.69,129305073.82
601187.SH,20100430,20100430,20091231,3144207252.75,39354687.95
601187.SH,20100303,20100303,20081231,-653587725.71,35192071.08
601187.SH,20100303,20100303,20071231,-199685649.9,75076559.74
601187.SH,20100303,20100303,20061231,2448757595.82,36681446.21
601187.SH,20100303,20100303,20051231,2558070148.94,99365122.17
601198.SH,20130922,20130922,20130630,-1749620440.0,12253424.07
601198.SH,20110429,20110429,20101231,-1228367853.58,113389021.24
601198.SH,20100430,20100430,20091231,6324853394.52,54086136.16
601198.SH,20090503,20090503,20081231,-3082352679.89,42123727.47
601198.SH,20090503,20090503,20071231,8586942907.66,257974939.73
601200.SH,20131031,20131031,20130930,203713741.73,391624816.78
601200.SH,20130820,20130820,20130630,131550177.89,292786551.15
601200.SH,20130428,20130428,20130331,41909706.88,145329629.15
601200.SH,20130428,20130428,20121231,273896432.08,448468346.7
601200.SH,20121106,20121106,20120930,145754965.17,305636293.77
601200.SH,20120831,20120831,20120630,53567409.82,202903027.61
601200.SH,20120424,20120424,20120331,20384479.97,95058210.57
601200.SH,20120424,20120424,20111231,184612593.16,482610528.87
601200.SH,20111031,20111031,20110930,101765403.31,320649222.0
601200.SH,20110826,20110826,20110630,45917844.65,218363604.32
601200.SH,20110429,20110429,20110331,97243.36,143385809.32
601200.SH,20110429,20110429,20101231,311023090.99,462204815.81
601200.SH,20110211,20110211,20100930,239419261.11,328429860.26
601200.SH,20110211,20110211,20091231,209379425.96,288089893.85
601200.SH,20090826,20090826,20090630,40449979.78,120543178.53
601200.SH,20090506,20090506,20090331,-7222516.28,68744072.24
601200.SH,20090506,20090506,20081231,1870146803.82,257129070.26
601200.SH,20081030,20081030,20080930,1686252852.12,120952377.85
601200.SH,20081030,20081030,20080630,1424488031.88,78952806.93
601200.SH,20080826,20080826,20080331,158150311.45,55683296.8
601200.SH,20080826,20080826,20071231,416046248.89,284013692.96
601200.SH,20080826,20080826,20061231,1351283236.9,356524458.98
601200.SH,20080826,20080826,20051231,-2220698898.64,287419384.33
601211.SH,20110429,20110429,20101231,-7971175529.0,1216351596.0
601211.SH,20100430,20100430,20091231,33496511439.0,614214574.0
601211.SH,20090503,20090503,20081231,-23476567590.0,260440686.0
601211.SH,20080520,20080520,20071231,50320585396.0,305044190.0
601211.SH,20080520,20070430,20061231,16928772965.0,61011138.0
601211.SH,20070430,20070430,20051231,172319544.38,107086507.04
601216.SH,20131030,20131030,20130930,-139924048.54,315232878.94
601216.SH,20130806,20130806,20130630,-52444865.31,203795629.98
601216.SH,20130426,20130426,20130331,12538303.0,122802087.47
601216.SH,20130423,20130423,20121231,235310219.11,919428373.95
601216.SH,20121026,20121026,20120930,188539275.95,742659792.31
601216.SH,20120829,20120829,20120630,38017650.1,440930503.39
601216.SH,20120423,20120423,20120331,76860007.82,256778016.22
601216.SH,20120405,20120405,20111231,154786437.13,703233564.94
601216.SH,20111025,20111025,20110930,102756427.96,463150740.33
601216.SH,20110826,20110826,20110630,63151500.48,181051651.69
601216.SH,20110429,20110429,20110331,41273383.16,31189137.71
601216.SH,20110124,20110124,20101231,264048133.59,344140393.07
601216.SH,20101223,20101223,20100930,195322151.87,196056943.96
601216.SH,20110826,20110826,20100630,104456013.04,120644782.33
601216.SH,20110429,20110429,20100331,70512235.44,96731749.01
601216.SH,20110124,20110124,20091231,97054280.8,702767880.94
601216.SH,20110124,20110124,20081231,145700473.07,458045734.92
601216.SH,20101223,20101223,20071231,274711491.69,165871996.53
601225.SH,20110825,20110825,20110630,6187041800.0,5561310400.0
601225.SH,20110825,20110825,20091231,6049610700.0,8486588900.0
601225.SH,20110825,20110825,20081231,,
601228.SH,20130823,20130823,20130630,521120567.59,246502538.14
601228.SH,20130823,20130823,20120630,603308303.41,257399059.56
601229.SH,20121130,20121130,20120630,14619801000.0,305617000.0
601229.SH,20121130,20121130,20110630,8484092000.0,562036000.0
601229.SH,20110429,20110429,20101231,11003773000.0,858263000.0
601229.SH,20110517,20110517,20100930,-7886276000.0,226648000.0
601229.SH,20100429,20100429,20091231,23592756000.0,680334000.0
601229.SH,20110517,20110517,20090930,-16954310000.0,233299000.0
601229.SH,20091110,20091110,20090630,-5305713000.0,248923000.0
601229.SH,20090812,20090812,20081231,27973137000.0,1165115000.0
601229.SH,20080830,20080830,20080630,4851637000.0,283696000.0
601229.SH,20080522,20080522,20071231,-1168369000.0,765746000.0
601229.SH,20080830,20080830,20070630,2239736000.0,245442000.0
601229.SH,20091110,20091110,20061231,21078258000.0,462012000.0
601229.SH,20091110,20091110,20051231,8055855000.0,314046000.0
601231.SH,20131024,20131024,20130930,1087230165.11,226193263.87
601231.SH,20130824,20130824,20130630,1157649972.4,97889170.73
601231.SH,20130427,20130427,20130331,923575350.92,45130345.09
601231.SH,20130327,20130327,20121231,-6766791.43,430506962.83
601231.SH,20121024,20121024,20120930,404030265.5,309017774.94
601231.SH,20120824,20120824,20120630,360768417.22,219943445.45
601231.SH,20120428,20120428,20120331,258499987.94,44767631.55
601231.SH,20120324,20120324,20111231,913317030.63,163018422.76
601231.SH,20121024,20121024,20110930,713714486.25,118660066.41
601231.SH,20120119,20120119,20110630,263533875.97,90174920.42
601231.SH,20120428,20120428,20110331,-131979380.28,62082946.81
601231.SH,20120119,20120119,20101231,663508199.64,244719940.0
601231.SH,20120119,20120119,20091231,702725434.3,82203394.75
601231.SH,20120119,20120119,20081231,713164319.86,267981334.68
601233.SH,20131029,20131029,20130930,241504403.95,1274881371.42
601233.SH,20130828,20130828,20130630,708096013.19,1040437906.03
601233.SH,20130426,20130426,20130331,-613400682.31,378389607.35
601233.SH,20130312,20130312,20121231,186189162.36,2420464062.74
601233.SH,20121023,20121023,20120930,1427550.66,2143523866.94
601233.SH,20120831,20120831,20120630,126239960.36,1209810931.39
601233.SH,20120419,20120419,20120331,-313703862.91,648273555.52
601233.SH,20120222,20120222,20111231,686407645.91,2776627906.37
601233.SH,20111020,20111020,20110930,404910644.5,1892771367.4
601233.SH,20110805,20110805,20110630,819775551.78,1025149798.04
601233.SH,20120419,20120419,20110331,177848466.44,404546495.06
601233.SH,20110426,20110426,20101231,1012552383.77,1353677190.42
601233.SH,20111020,20111020,20100930,956271075.12,972090259.05
601233.SH,20110805,20110805,20100630,221946989.01,579163252.39
601233.SH,20110426,20110426,20091231,579046094.32,570944606.32
601233.SH,20110426,20110426,20081231,424862789.32,301922942.48
601236.SH,20130424,20130424,20121231,-1327497636.35,27016364.52
601236.SH,20120416,20120416,20111231,-1920483204.76,40543388.41
601236.SH,20110420,20110420,20101231,-689970041.67,53234931.45
601236.SH,20100420,20100420,20091231,1821986843.26,27027459.23
601236.SH,20090414,20090414,20081231,969795830.71,45478722.19
601236.SH,20080521,20080521,20071231,1372650970.06,22307405.05
601238.SH,20131031,20131031,20130930,333820389.0,1106227914.0
601238.SH,20130830,20130830,20130630,-35504257.0,613606567.0
601238.SH,20130426,20130426,20130331,-56824628.0,352033687.0
601238.SH,20130329,20130329,20121231,956076280.0,2970985650.0
601238.SH,20121031,20121031,20120930,-376135007.0,1870608983.0
601238.SH,20120828,20120828,20120630,-259558332.0,1820947081.0
601238.SH,20120428,20120428,20120331,-327174614.0,410776739.0
601238.SH,20120327,20120327,20111231,-287156190.0,2204760441.0
601238.SH,20111031,20111031,20110930,-1039373563.0,1090849494.0
601238.SH,20110831,20110831,20110630,323812301.0,635143901.0
601238.SH,20110429,20110429,20110331,317409665.0,327580232.0
601238.SH,20110429,20110429,20101231,-627537893.0,1348890157.0
601238.SH,20101030,20101030,20100930,-532326251.0,895970927.0
601238.SH,20100831,20100831,20100630,-329966919.0,496304311.0
601238.SH,20100429,20100429,20100331,-272174074.0,310232884.0
601238.SH,20100429,20100429,20091231,-40296413.0,2062405794.0
601238.SH,20091029,20091029,20090930,83147454.0,1419538277.0
601238.SH,20090827,20090827,20090630,86001605.0,747929854.0
601238.SH,20090527,20090527,20090331,64110894.0,404330613.0
601238.SH,20090508,20090508,20081231,-128664509.0,860511300.0
601238.SH,20090402,20090402,20080930,3017201225.0,1752010811.0
601238.SH,20090402,20090402,20080630,2099567454.0,828561372.0
601238.SH,20080613,20080613,20071231,4696147803.0,1279125432.0
601238.SH,20080613,20071211,20061231,5161948061.0,2233721425.0
601238.SH,20090402,20090402,20051231,3637802376.0,2288056412.0
601238.SH,20071211,20071211,20050630,1770158133.06,591567154.89
601238.SH,20071211,20071211,20041231,2218765507.22,646267037.75
601258.SH,20131031,20131031,20130930,9272394569.0,1551000547.0
601258.SH,20130830,20130830,20130630,7229630615.0,1249794640.0
601258.SH,20130427,20130427,20130331,6487624004.0,682681419.0
601258.SH,20130420,20130420,20121231,-1996733228.0,4333677227.0
601258.SH,20121030,20121030,20120930,-4656240367.0,3064832079.0
601258.SH,20120829,20120829,20120630,-438993733.0,1964337873.0
601258.SH,20120425,20120425,20120331,-521208157.0,1050944085.0
601258.SH,20120412,20120412,20111231,-257994251.0,4542295013.0
601258.SH,20111031,20111031,20110930,-2054815062.0,3772130001.0
601258.SH,20110829,20110829,20110630,-3097670270.0,2684145296.0
601258.SH,20120425,20120425,20110331,525333007.0,832205999.0
601258.SH,20110406,20110406,20101231,4662784451.0,3597817008.0
601258.SH,20111031,20111031,20100930,2871036058.0,1349478067.0
601258.SH,20110110,20110110,20100630,2591675906.0,1331239029.0
601258.SH,20110406,20110406,20091231,2963079232.0,1966239679.0
601258.SH,20110406,20110406,20081231,1553353411.0,1093535889.0
601258.SH,20110110,20110110,20071231,966598566.0,449832973.0
601288.SH,20131031,20131031,20130930,146429000000.0,15289000000.0
601288.SH,20130829,20130829,20130630,-128853000000.0,9102000000.0
601288.SH,20130427,20130427,20130331,208204000000.0,8500000000.0
601288.SH,20130327,20130327,20121231,340779000000.0,27870000000.0
601288.SH,20121027,20121027,20120930,532706000000.0,16371000000.0
601288.SH,20120830,20120830,20120630,509136000000.0,10029000000.0
601288.SH,20120428,20120428,20120331,443574000000.0,6343000000.0
601288.SH,20120323,20120323,20111231,223004000000.0,23059000000.0
601288.SH,20111027,20111027,20110930,532054000000.0,10700000000.0
601288.SH,20110826,20110826,20110630,381494000000.0,7623000000.0
601288.SH,20110428,20110428,20110331,280537000000.0,8402000000.0
601288.SH,20110330,20110330,20101231,-89878000000.0,18734000000.0
601288.SH,20101028,20101028,20100930,204203000000.0,6678000000.0
601288.SH,20100828,20100828,20100630,172837000000.0,4219000000.0
601288.SH,20110428,20110428,20100331,259734000000.0,2075000000.0
601288.SH,20100713,20100713,20091231,-21025000000.0,19885000000.0
601288.SH,20101028,20101028,20090930,66623000000.0,6442000000.0
601288.SH,20100828,20100828,20090630,197391000000.0,2667000000.0
601288.SH,20100617,20100617,20081231,284781000000.0,14909000000.0
601288.SH,20100617,20100617,20071231,144715000000.0,11739000000.0
601288.SH,20080523,20080523,20061231,295105000000.0,10228000000.0
601288.SH,20090511,20090511,20051231,453214000000.0,13005000000.0
601288.SH,20090512,20090512,20041231,187818000000.0,4025000000.0
601311.SH,20131022,20131022,20130930,370588901.85,254128217.07
601311.SH,20130823,20130823,20130630,134778906.79,166773921.75
601311.SH,20130426,20130426,20130331,9450717.17,111547230.26
601311.SH,20130410,20130410,20121231,291557362.54,364771746.75
601311.SH,20121025,20121025,20120930,329392433.7,330151953.98
601311.SH,20120728,20120728,20120630,155440533.28,195575253.5
601311.SH,20120419,20120419,20120331,17840653.09,129253592.36
601311.SH,20120411,20120411,20111231,-303296821.17,349196764.34
601311.SH,20111025,20111025,20110930,-406838990.69,222732194.89
601311.SH,20110819,20110819,20110630,-300219340.77,172745592.68
601311.SH,20120419,20120419,20110331,-183356422.42,96681886.67
601311.SH,20110517,20110517,20101231,25289559.45,312564455.45
601311.SH,20111025,20111025,20100930,-162821930.39,256268716.1
601311.SH,20110819,20110819,20100630,-86256687.17,230855149.6
601311.SH,20110517,20110517,20091231,-20099775.73,158909551.74
601311.SH,20110517,20110517,20081231,134022695.09,109486770.47
601318.SH,20131026,20131026,20130930,208861000000.0,5172000000.0
601318.SH,20130830,20130830,20130630,105856000000.0,2379000000.0
601318.SH,20130427,20130427,20130331,60682000000.0,828000000.0
601318.SH,20130315,20130315,20121231,280897000000.0,8362000000.0
601318.SH,20121031,20121031,20120930,160849000000.0,3136000000.0
601318.SH,20120824,20120824,20120630,204563000000.0,1286000000.0
601318.SH,20120428,20120428,20120331,109421000000.0,810000000.0
601318.SH,20120316,20120316,20111231,75348000000.0,5393000000.0
601318.SH,20111027,20111027,20110930,85478000000.0,2615000000.0
601318.SH,20110818,20110818,20110630,80838000000.0,1378000000.0
601318.SH,20110428,20110428,20110331,58487000000.0,931000000.0
601318.SH,20110330,20110330,20101231,139255000000.0,3631000000.0
601318.SH,20101028,20101028,20100930,101714000000.0,2126000000.0
601318.SH,20100825,20100825,20100630,67201000000.0,1174000000.0
601318.SH,20100430,20100430,20100331,22684000000.0,522000000.0
601318.SH,20100417,20100417,20091231,93301000000.0,3639000000.0
601318.SH,20091028,20091028,20090930,64230000000.0,1324000000.0
601318.SH,20090815,20090815,20090630,57400000000.0,1362000000.0
601318.SH,20090428,20090428,20090331,13044000000.0,204000000.0
601318.SH,20090409,20090409,20081231,62357000000.0,6377000000.0
601318.SH,20081028,20081028,20080930,38853000000.0,4179000000.0
601318.SH,20080816,20080816,20080630,21274000000.0,2407000000.0
601318.SH,20080430,20080430,20080331,3862000000.0,360000000.0
601318.SH,20080320,20080320,20071231,26433000000.0,4646000000.0
601318.SH,20071026,20071026,20070930,19778000000.0,2075000000.0
601318.SH,20070817,20070817,20070630,20002000000.0,2043000000.0
601318.SH,20070427,20070427,20070331,16701000000.0,269000000.0
601318.SH,20080320,20070412,20061231,45745000000.0,1860000000.0
601318.SH,20071026,20070202,20060930,33325000000.0,1122000000.0
601318.SH,20070817,20070202,20060630,25008000000.0,527000000.0
601318.SH,20070202,20070202,20051231,31810000000.0,1079000000.0
601318.SH,20070202,20070202,20041231,34370000000.0,470000000.0
601318.SH,20070202,20070202,20031231,35178000000.0,743000000.0
601319.SH,20130826,20130826,20130630,31714000000.0,
601319.SH,20130429,20130429,20121231,52522000000.0,
601326.SH,20120907,20120907,20120630,855669900.0,2184174400.0
601326.SH,20120907,20120907,20111231,2505498900.0,2715807500.0
601326.SH,20120907,20120907,20101231,2159232800.0,3189657700.0
601326.SH,20120907,20120907,20091231,1484775300.0,2789028500.0
601328.SH,20131031,20131031,20130930,115304000000.0,7265000000.0
601328.SH,20130822,20130822,20130630,66328000000.0,5354000000.0
601328.SH,20130426,20130426,20130331,11574000000.0,3756000000.0
601328.SH,20130328,20130328,20121231,76604000000.0,10878000000.0
601328.SH,20121031,20121031,20120930,51571000000.0,6455000000.0
601328.SH,20120831,20120831,20120630,196352000000.0,3612000000.0
601328.SH,20120428,20120428,20120331,43667000000.0,1610000000.0
601328.SH,20120329,20120329,20111231,-1146000000.0,7616000000.0
601328.SH,20111028,20111028,20110930,17597000000.0,4442000000.0
601328.SH,20110819,20110819,20110630,10420000000.0,2387000000.0
601328.SH,20110429,20110429,20110331,-23992000000.0,1203000000.0
601328.SH,20110331,20110331,20101231,-24167000000.0,8611000000.0
601328.SH,20101029,20101029,20100930,-57929000000.0,3737000000.0
601328.SH,20100819,20100819,20100630,-23148000000.0,2452000000.0
601328.SH,20100430,20100430,20100331,-52590000000.0,747000000.0
601328.SH,20100331,20100331,20091231,73747000000.0,5390000000.0
601328.SH,20091029,20091029,20090930,85734000000.0,2905000000.0
601328.SH,20090820,20090820,20090630,99795000000.0,1785000000.0
601328.SH,20090429,20090429,20090331,-5487000000.0,822000000.0
601328.SH,20090319,20090319,20081231,193331000000.0,6627000000.0
601328.SH,20081031,20081031,20080930,91443000000.0,4192000000.0
601328.SH,20080827,20080827,20080630,51916000000.0,2271000000.0
601328.SH,20080430,20080430,20080331,22604000000.0,965000000.0
601328.SH,20080320,20080320,20071231,21018000000.0,7713000000.0
601328.SH,20071031,20071031,20070930,124813000000.0,4956000000.0
601328.SH,20070817,20070817,20070630,-8925000000.0,1738000000.0
601328.SH,20070531,20070531,20070331,-50817000000.0,-455000000.0
601328.SH,20070418,20070418,20061231,162843000000.0,3150000000.0
601328.SH,20071031,20071031,20060930,53674000000.0,1749000000.0
601328.SH,20070817,20070817,20060630,59102000000.0,1020000000.0
601328.SH,20070531,20070531,20060331,4897000000.0,
601328.SH,20070418,20070418,20051231,56731000000.0,4184000000.0
601328.SH,20070418,20070418,20041231,54498000000.0,4414000000.0
601328.SH,20070226,20070226,20031231,53271080000.0,3220101000.0
601333.SH,20131030,20131030,20130930,1712940303.0,926067351.0
601333.SH,20130823,20130823,20130630,880727115.0,690937397.0
601333.SH,20130425,20130425,20130331,647295018.0,446134619.0
601333.SH,20130327,20130327,20121231,2345320911.0,1836152036.0
601333.SH,20121026,20121026,20120930,1829713750.0,850070379.0
601333.SH,20120829,20120829,20120630,788844178.0,496923371.0
601333.SH,20120427,20120427,20120331,538787214.0,343337915.0
601333.SH,20120328,20120328,20111231,3496705031.0,943388850.0
601333.SH,20111026,20111026,20110930,3185051809.0,569221836.0
601333.SH,20110819,20110819,20110630,1864001315.0,387474223.0
601333.SH,20110415,20110415,20110331,747098162.0,226392750.0
601333.SH,20110325,20110325,20101231,3528235309.0,1158398438.0
601333.SH,20101028,20101028,20100930,2576186168.0,518356176.0
601333.SH,20100825,20100825,20100630,1679371932.0,438906061.0
601333.SH,20100423,20100423,20100331,1250739163.0,251826968.0
601333.SH,20100423,20100423,20091231,2869417724.0,1639673798.0
601333.SH,20091029,20091029,20090930,2091675097.0,995783566.0
601333.SH,20090827,20090827,20090630,1209149135.0,648301896.0
601333.SH,20090430,20090430,20090331,426504237.16,492669226.35
601333.SH,20090430,20090430,20081231,1885440617.0,2947805835.0
601333.SH,20081029,20081029,20080930,2022549153.29,2583525007.09
601333.SH,20080828,20080828,20080630,1306291831.41,1822699467.31
601333.SH,20080429,20080429,20080331,279457388.81,1226576878.61
601333.SH,20080424,20080424,20071231,2682907538.41,1618001977.1
601333.SH,20071026,20071026,20070930,1897362244.03,1462461115.09
601333.SH,20070829,20070829,20070630,1797611184.26,1425326136.63
601333.SH,20070425,20070425,20070331,1563738766.28,1036513393.45
601333.SH,20080424,20070420,20061231,1274225365.97,3298653528.67
601333.SH,20061207,20061207,20060630,410027047.9,1173632518.31
601333.SH,20061207,20061207,20051231,1260414171.17,1360096710.87
601333.SH,20061207,20061207,20041231,1228150869.82,351406019.65
601333.SH,20061207,20061207,20031231,871706766.74,414846169.66
601336.SH,20131031,20131031,20130930,38327000000.0,1630000000.0
601336.SH,20130828,20130828,20130630,31056000000.0,162000000.0
601336.SH,20130427,20130427,20130331,14931000000.0,75000000.0
601336.SH,20130327,20130327,20121231,54252000000.0,1339000000.0
601336.SH,20121030,20121030,20120930,44978000000.0,1170000000.0
601336.SH,20120830,20120830,20120630,33046000000.0,973000000.0
601336.SH,20120427,20120427,20120331,22405000000.0,846000000.0
601336.SH,20120329,20120329,20111231,56045000000.0,1567000000.0
601336.SH,20121030,20121030,20110930,43811000000.0,168000000.0
601336.SH,20111122,20111122,20110630,30837000000.0,162000000.0
601336.SH,20120427,20120427,20110331,19901000000.0,67000000.0
601336.SH,20110429,20110429,20101231,61593746000.0,421221000.0
601336.SH,20111122,20111122,20100630,38700000000.0,121000000.0
601336.SH,20111122,20111122,20091231,40800000000.0,534000000.0
601336.SH,20111122,20111122,20081231,30228000000.0,688000000.0
601360.SH,20131030,20131030,20130930,248043622.69,54967132.13
601360.SH,20130822,20130822,20130630,138899281.86,21983797.62
601360.SH,20130425,20130425,20130331,-21342743.51,4594622.16
601360.SH,20130228,20130228,20121231,210603447.76,58373017.03
601360.SH,20121030,20121030,20120930,177657043.93,25840314.58
601360.SH,20120828,20120828,20120630,52214209.54,18031064.93
601360.SH,20120426,20120426,20120331,-53579091.77,9357767.92
601360.SH,20120313,20120313,20111231,118497894.82,72594212.76
601360.SH,20121030,20121030,20110930,103964311.18,43570611.05
601360.SH,20111227,20111227,20110630,122457260.37,38885780.15
601360.SH,20120426,20120426,20110331,34788341.81,15391226.31
601360.SH,20111227,20111227,20101231,88717795.86,103318210.52
601360.SH,20111227,20111227,20091231,273455716.62,51865359.45
601360.SH,20111227,20111227,20081231,51284532.8,31717163.56
601369.SH,20131025,20131025,20130930,11715609.88,56909613.4
601369.SH,20130815,20130815,20130630,-347746770.19,44730452.7
601369.SH,20130419,20130419,20130331,-398967418.99,6597679.9
601369.SH,20130227,20130227,20121231,204826850.9,194862015.49
601369.SH,20121026,20121026,20120930,160359267.07,57330417.82
601369.SH,20120815,20120815,20120630,-94319870.06,23429277.58
601369.SH,20120419,20120419,20120331,-42100379.28,15613453.56
601369.SH,20120302,20120302,20111231,1200675947.12,446392844.48
601369.SH,20111026,20111026,20110930,692515369.83,178070681.25
601369.SH,20110810,20110810,20110630,124203509.37,140135570.65
601369.SH,20110421,20110421,20110331,-221579952.52,9083313.99
601369.SH,20110315,20110315,20101231,1587739069.32,188609123.57
601369.SH,20101022,20101022,20100930,1068869545.27,59624115.88
601369.SH,20100817,20100817,20100630,639377187.06,35065423.93
601369.SH,20100430,20100430,20100331,172872141.05,22904453.8
601369.SH,20100402,20100402,20091231,694006132.04,168087573.32
601369.SH,20101022,20101022,20090930,901060611.55,71190931.67
601369.SH,20100817,20100817,20090630,734789392.48,48771166.15
601369.SH,20100430,20100430,20090331,396092607.25,19797409.39
601369.SH,20100402,20100402,20081231,708077409.05,480301000.92
601369.SH,20100402,20100402,20071231,527248927.64,100522476.96
601375.SH,20131010,20131010,20130630,-481546100.0,12417100.0
601375.SH,20110425,20110425,20101231,-607336442.64,136344777.01
601375.SH,20100429,20100429,20091231,5421027806.03,83329278.44
601375.SH,20090503,20090503,20081231,-2652706762.82,98480821.64
601375.SH,20080520,20080520,20071231,5167704686.98,41607009.81
601377.SH,20131026,20131026,20130930,-4084470493.18,31064345.2
601377.SH,20130808,20130808,20130630,-560101086.53,27478381.8
601377.SH,20130426,20130426,20130331,580846857.52,9313976.49
601377.SH,20130308,20130308,20121231,-437420612.92,110081278.75
601377.SH,20121027,20121027,20120930,-1422488055.51,40344022.48
601377.SH,20120821,20120821,20120630,-643784510.8,28385476.38
601377.SH,20120428,20120428,20120331,1636005702.8,11449712.38
601377.SH,20120417,20120417,20111231,-10702132783.43,333879036.98
601377.SH,20111029,20111029,20110930,-10710146127.86,300699456.97
601377.SH,20110824,20110824,20110630,-8482371030.19,277402779.35
601377.SH,20110427,20110427,20110331,-5609003702.62,130385324.63
601377.SH,20110301,20110301,20101231,-270583462.08,93464957.07
601377.SH,20101027,20101027,20100930,-3697649640.33,50413913.83
601377.SH,20100914,20100914,20100630,450590488.03,31421598.31
601377.SH,20110427,20110427,20100331,6459941277.43,14571084.15
601377.SH,20100914,20100914,20091231,9793935730.85,127456471.57
601377.SH,20101027,20101027,20090930,8690877546.46,77917121.14
601377.SH,20100914,20100914,20081231,-5787893802.46,172296852.33
601377.SH,20100914,20100914,20071231,9717707286.76,361020495.79
601390.SH,20131031,20131031,20130930,-2219482000.0,8913538000.0
601390.SH,20130831,20130831,20130630,-7089716000.0,4130979000.0
601390.SH,20130427,20130427,20130331,-4990872000.0,2628872000.0
601390.SH,20130329,20130329,20121231,-4185768000.0,9636104000.0
601390.SH,20121031,20121031,20120930,-12468294000.0,6755241000.0
601390.SH,20120831,20120831,20120630,-15748299000.0,3266810000.0
601390.SH,20120428,20120428,20120331,-8873249000.0,2685649000.0
601390.SH,20120331,20120331,20111231,-13480345000.0,10417925000.0
601390.SH,20111031,20111031,20110930,-24272759000.0,10072860000.0
601390.SH,20110831,20110831,20110630,-16997360000.0,5799972000.0
601390.SH,20110430,20110430,20110331,-2109759000.0,3474963000.0
601390.SH,20110331,20110331,20101231,961732000.0,14731021000.0
601390.SH,20101030,20101030,20100930,4917777000.0,9292345000.0
601390.SH,20100831,20100831,20100630,-545195000.0,5809711000.0
601390.SH,20100427,20100427,20100331,1838691000.0,4840971000.0
601390.SH,20100427,20100427,20091231,18861383000.0,16275385000.0
601390.SH,20091030,20091030,20090930,1028227000.0,12360563000.0
601390.SH,20090828,20090828,20090630,5330372000.0,6999112000.0
601390.SH,20090429,20090429,20090331,2976424000.0,2256070000.0
601390.SH,20090429,20090429,20081231,780112000.0,14566203000.0
601390.SH,20081031,20081031,20080930,-7059350000.0,12771330000.0
601390.SH,20080830,20080830,20080630,-3518160000.0,6879336000.0
